baseline,baseline_commitment_debt_end,baseline_config_id,baseline_core_dominates_ccpb,baseline_deferred_ratio,baseline_fce,baseline_progress,baseline_rejected_ratio,baseline_resource_reservation_waste,ccpb_commitment_debt_end,ccpb_config_id,ccpb_deferred_ratio,ccpb_fce,ccpb_progress,ccpb_rejected_ratio,ccpb_resource_reservation_waste,regime,split
fastest_broadcast,784.91245466,fastest_broadcast_cfg005,0,0.0,61.58459570000001,26.225335999999995,0.0,6.7675849999999995,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
fastest_broadcast,47.81073099,fastest_broadcast_cfg008,0,0.0,31.720287100000004,17.728648399999997,0.0,0.962225,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
fastest_broadcast,47.65353895,fastest_broadcast_cfg016,0,0.0,30.976295900000007,16.902469999999997,0.0,0.962225,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
pressure_backpressure,14.69859373,pressure_backpressure_cfg004,0,0.5416666666666666,34.38717475,12.730575439999999,0.0,0.0,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
pressure_backpressure,18.23869348,pressure_backpressure_cfg006,0,0.4027777777777778,30.452929750000003,16.037739,0.0,0.0,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
pressure_backpressure,16.41438934,pressure_backpressure_cfg007,0,0.6111111111111112,16.958932500000003,14.079249439999998,0.0,0.0,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
pressure_backpressure,27.69362422,pressure_backpressure_cfg016,0,0.1388888888888889,28.670078969999995,15.23701263,0.0,3.1801275,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
semantic_value,887.7462437,semantic_value_cfg005,0,0.08333333333333333,81.752727,25.942647599999997,0.0,9.62225,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
semantic_value,409.38221646,semantic_value_cfg018,0,0.027777777777777776,39.213013550000014,23.420320399999994,0.0,3.2619949999999998,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
semantic_value,388.58903544,semantic_value_cfg023,0,0.08333333333333333,38.99748260000001,23.331466799999998,0.0,3.2619949999999998,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
state_aware_aoii,580.67292387,state_aware_aoii_cfg005,0,0.3333333333333333,39.649359000000004,26.064519999999995,0.0,6.4504,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
state_aware_aoii,53.2170392,state_aware_aoii_cfg015,0,0.6111111111111112,8.40347575,22.703575999999998,0.0,0.0,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
static_cpb,39.72224618,static_cpb_cfg000,0,0.125,33.69862925,14.689639999999997,0.3472222222222222,3.8951,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
static_cpb,30.29395959,static_cpb_cfg006,0,0.125,22.5371825,17.0844,0.2777777777777778,0.0,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
static_cpb,24.15098461,static_cpb_cfg007,0,0.1388888888888889,17.767252499999998,16.879331999999998,0.2916666666666667,0.0,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
static_cpb,47.51258585,static_cpb_cfg022,0,0.125,27.080824999999997,16.717779999999998,0.3194444444444444,3.8951,20.139614,progress_guarded_cpb_cfg023,0.08333333333333333,36.581868799999995,18.494516200000007,0.19444444444444445,0.572715,network_delay_high,test_id
action_admission,34.51512037,action_admission_cfg010,0,0.11458333333333333,118.57222924999999,66.1232106,0.1284722222222222,2.227236,16.81667936,progress_guarded_cpb_cfg004,0.11458333333333333,109.81993394999998,58.07060239999999,0.16666666666666666,5.02436,network_delay_high,test_ood_template
action_admission,31.13580997,action_admission_cfg018,0,0.11458333333333333,115.95605105000003,66.7682226,0.1284722222222222,2.227236,16.81667936,progress_guarded_cpb_cfg004,0.11458333333333333,109.81993394999998,58.07060239999999,0.16666666666666666,5.02436,network_delay_high,test_ood_template
action_admission,31.86530511,action_admission_cfg020,0,0.09027777777777778,120.84411365000001,66.7682226,0.1284722222222222,2.557236,16.81667936,progress_guarded_cpb_cfg004,0.11458333333333333,109.81993394999998,58.07060239999999,0.16666666666666666,5.02436,network_delay_high,test_ood_template
closed_loop_cpb,17.2442127,closed_loop_cpb_cfg002,0,0.09722222222222222,135.36579295000004,62.278861799999994,0.11805555555555555,6.36636,16.81667936,progress_guarded_cpb_cfg004,0.11458333333333333,109.81993394999998,58.07060239999999,0.16666666666666666,5.02436,network_delay_high,test_ood_template
closed_loop_cpb,13.01543229,closed_loop_cpb_cfg005,0,0.13194444444444445,117.02960104999997,61.374805399999985,0.16666666666666666,6.01436,16.81667936,progress_guarded_cpb_cfg004,0.11458333333333333,109.81993394999998,58.07060239999999,0.16666666666666666,5.02436,network_delay_high,test_ood_template
closed_loop_cpb,12.80393826,closed_loop_cpb_cfg007,0,0.11458333333333333,109.77271879999996,56.5797332,0.2152777777777778,6.01436,16.81667936,progress_guarded_cpb_cfg004,0.11458333333333333,109.81993394999998,58.07060239999999,0.16666666666666666,5.02436,network_delay_high,test_ood_template
