commitment_debt_end,deferred_ratio,false_commitment_exposure,generated,policy_config_id,policy_name,rejected_ratio,resource_reservation_waste,selection_split,true_progress,validation_pareto
22.76207006,0.25,69.42868063,144.0,pressure_backpressure_cfg022,pressure_backpressure,0.0,9.32055,validation,33.0045317,1
20.784004749999998,0.3888888888888889,66.829283,144.0,pressure_backpressure_cfg023,pressure_backpressure,0.0,11.725,validation,30.94250178,1
12.358164963333335,0.14583333333333334,76.91431155000001,144.0,progress_guarded_cpb_cfg001,progress_guarded_cpb,0.14583333333333334,4.3225,validation,34.6016646,1
15.57271105333333,0.09722222222222222,66.11637169999999,144.0,progress_guarded_cpb_cfg002,progress_guarded_cpb,0.1388888888888889,4.976862499999999,validation,34.911876400000004,1
11.727795756666668,0.06944444444444445,69.17930759999999,144.0,progress_guarded_cpb_cfg003,progress_guarded_cpb,0.1111111111111111,6.0761915,validation,34.302667,1
11.369972173333332,0.1597222222222222,54.80412715,144.0,progress_guarded_cpb_cfg004,progress_guarded_cpb,0.1736111111111111,1.1724999999999999,validation,32.8899016,1
8.715188686666666,0.14583333333333334,59.8845886,144.0,progress_guarded_cpb_cfg005,progress_guarded_cpb,0.1111111111111111,5.1887925,validation,33.445705000000004,1
16.675032583333333,0.05555555555555555,73.87895184999999,144.0,progress_guarded_cpb_cfg006,progress_guarded_cpb,0.11805555555555555,6.0761915,validation,34.6140196,1
11.859215389999997,0.18055555555555555,65.64281615,144.0,progress_guarded_cpb_cfg007,progress_guarded_cpb,0.14583333333333334,4.3225,validation,35.7111374,1
17.94595965666667,0.1111111111111111,75.62277395,144.0,progress_guarded_cpb_cfg008,progress_guarded_cpb,0.1111111111111111,2.3503524999999996,validation,34.31951960000001,1
17.00098864,0.0625,65.20800129999999,144.0,progress_guarded_cpb_cfg009,progress_guarded_cpb,0.11805555555555555,2.9261915,validation,33.796743,1
14.86935727,0.1527777777777778,59.98874264999999,144.0,progress_guarded_cpb_cfg010,progress_guarded_cpb,0.1597222222222222,4.3225,validation,34.3390952,1
